,train,val,test
0,1660,42296,60988
1,1943,25923,42549
2,1952,26950,6359
3,3191,26533,4827
4,4877,35197,22155
5,5970,56861,40129
6,7482,16325,30203
7,7955,10548,39880
8,8279,15231,51346
9,9658,6449,63015
10,11263,17637,46736
11,12222,28922,25792
12,12442,21432,41361
13,13526,63941,36204
14,13987,16042,29200
15,14051,1020,6140
16,15470,20858,50932
17,15486,51021,39255
18,16876,60287,14039
19,17067,51832,61493
20,17291,9341,1080
21,18014,5015,4963
22,18813,37367,2706
23,20205,27245,28028
24,21929,15221,29240
25,22290,39144,50589
26,22425,32112,14542
27,22489,61424,61089
28,24563,8213,40639
29,25928,54590,5114
30,26219,17416,27747
31,27315,8240,64111
32,28603,33708,56500
33,29615,40864,13568
34,29915,38959,49872
35,30272,281,66
36,30369,28066,7490
37,31033,59900,50246
38,32032,26939,34822
39,36063,49995,32042
40,36302,14617,55279
41,38349,30792,17738
42,38669,53402,54408
43,38687,51499,50962
44,40888,52108,35754
45,42125,45630,8531
46,42857,21232,43998
47,43796,24023,52752
48,44283,39252,56351
49,44581,48550,56799
50,44603,6582,57265
51,44976,9254,28562
52,45725,,
53,45990,,
54,46543,,
55,46769,,
56,47960,,
57,48506,,
58,52259,,
59,52375,,
60,52420,,
61,52461,,
62,52931,,
63,53377,,
64,54928,,
65,55287,,
66,56947,,
67,57598,,
68,57696,,
69,58947,,
70,58974,,
71,59515,,
72,60685,,
73,61961,,
74,62828,,
75,63165,,
76,63289,,
77,64824,,
78,4,,
79,431,,
80,706,,
81,970,,
82,1101,,
83,1252,,
84,1289,,
85,1295,,
86,1666,,
87,1774,,
88,1925,,
89,2097,,
90,3055,,
91,3098,,
92,3264,,
93,3881,,
94,4211,,
95,5251,,
96,5264,,
97,5307,,
98,5851,,
99,5992,,
100,6175,,
101,6558,,
102,6843,,
103,6951,,
104,8280,,
105,8713,,
106,8805,,
107,9154,,
108,9509,,
109,9697,,
110,10143,,
111,10642,,
112,10896,,
113,11417,,
114,11559,,
115,12159,,
116,13364,,
117,14127,,
118,15139,,
119,15209,,
120,15293,,
121,15871,,
122,16209,,
123,16494,,
124,16986,,
125,17174,,
126,17365,,
127,17854,,
128,18196,,
129,18547,,
130,18568,,
131,18896,,
132,18914,,
133,18981,,
134,19157,,
135,19255,,
136,19512,,
137,20312,,
138,20316,,
139,20463,,
140,20670,,
141,22654,,
142,24507,,
143,24617,,
144,24759,,
145,24991,,
146,25561,,
147,26124,,
148,26190,,
149,26603,,
150,26644,,
151,27249,,
152,27739,,
153,27950,,
154,28121,,
155,28393,,
156,28519,,
157,28821,,
158,29147,,
159,29331,,
160,29888,,
161,29904,,
162,30508,,
163,30539,,
164,30738,,
165,30794,,
166,31333,,
167,31473,,
168,32035,,
169,32192,,
170,32596,,
171,34247,,
172,34649,,
173,34720,,
174,34845,,
175,35239,,
176,35592,,
177,35652,,
178,35998,,
179,36008,,
180,36499,,
181,36513,,
182,36639,,
183,37655,,
184,38018,,
185,38041,,
186,38048,,
187,38097,,
188,38535,,
189,39146,,
190,39172,,
191,39297,,
192,39365,,
193,39425,,
194,39728,,
195,39893,,
196,39990,,
197,41801,,
198,43390,,
199,43432,,
200,43671,,
201,43815,,
202,43875,,
203,44432,,
204,45104,,
205,45185,,
206,46139,,
207,46172,,
208,46435,,
209,46469,,
210,46793,,
211,47020,,
212,47837,,
213,47911,,
214,47984,,
215,48861,,
216,48973,,
217,49281,,
218,50712,,
219,50878,,
220,52275,,
221,52308,,
222,52438,,
223,52784,,
224,53059,,
225,53688,,
226,54007,,
227,54506,,
228,54825,,
229,54949,,
230,54990,,
231,55281,,
232,56221,,
233,56843,,
234,57100,,
235,57468,,
236,58895,,
237,59031,,
238,59383,,
239,59589,,
240,60058,,
241,61033,,
242,61280,,
243,61689,,
244,61797,,
245,61852,,
246,62641,,
247,63298,,
248,63897,,
249,64188,,
250,64629,,
251,64950,,
252,65300,,
253,65371,,
254,65533,,
255,2391,,
256,3092,,
257,5852,,
258,6898,,
259,8130,,
260,8985,,
261,9183,,
262,10252,,
263,11557,,
264,12244,,
265,13387,,
266,15583,,
267,21260,,
268,21303,,
269,23796,,
270,25256,,
271,26025,,
272,26862,,
273,31300,,
274,31793,,
275,33839,,
276,33976,,
277,34277,,
278,34688,,
279,36583,,
280,38366,,
281,38585,,
282,38849,,
283,39258,,
284,39466,,
285,41099,,
286,52612,,
287,54473,,
288,57162,,
289,65022,,
290,286,,
291,2666,,
292,2906,,
293,3222,,
294,3511,,
295,4608,,
296,5265,,
297,6281,,
298,6363,,
299,6793,,
300,7204,,
301,7329,,
302,10077,,
303,10246,,
304,10469,,
305,10800,,
306,11431,,
307,12522,,
308,12902,,
309,14401,,
310,14424,,
311,15188,,
312,15671,,
313,15742,,
314,15912,,
315,16064,,
316,17487,,
317,18138,,
318,18607,,
319,18810,,
320,19030,,
321,19569,,
322,20882,,
323,21373,,
324,21910,,
325,22221,,
326,22740,,
327,22924,,
328,23629,,
329,25604,,
330,27851,,
331,28736,,
332,30515,,
333,30712,,
334,31383,,
335,32432,,
336,32636,,
337,33984,,
338,34690,,
339,35909,,
340,35953,,
341,38118,,
342,38479,,
343,38647,,
344,38901,,
345,39269,,
346,40079,,
347,40124,,
348,40503,,
349,41368,,
350,43280,,
351,44232,,
352,44700,,
353,44804,,
354,44962,,
355,45254,,
356,45578,,
357,46444,,
358,46688,,
359,47105,,
360,48734,,
361,49942,,
362,50048,,
363,50304,,
364,51032,,
365,51128,,
366,51215,,
367,51679,,
368,52836,,
369,52846,,
370,53098,,
371,53655,,
372,53859,,
373,53900,,
374,55876,,
375,56875,,
376,57711,,
377,59002,,
378,59760,,
379,60928,,
380,60936,,
381,61320,,
382,61823,,
383,63121,,
384,63367,,
385,63429,,
386,63836,,
387,64771,,
388,2227,,
389,3084,,
390,3997,,
391,4134,,
392,4797,,
393,5456,,
394,14312,,
395,14532,,
396,20329,,
397,21020,,
398,21445,,
399,23523,,
400,25331,,
401,30868,,
402,30986,,
403,31297,,
404,34508,,
405,35792,,
406,36678,,
407,37190,,
408,37307,,
409,38019,,
410,39208,,
411,39872,,
412,42260,,
413,44530,,
414,46815,,
415,47431,,
416,48502,,
417,49587,,
418,51893,,
419,56117,,
420,56993,,
421,62476,,
422,65094,,
