,train,val,test
0,1660,45725,29915
1,1952,16876,1943
2,3191,17291,9658
3,4827,27315,59515
4,4877,26533,36063
5,5970,52931,42125
6,6449,31033,30369
7,7482,56947,36302
8,7955,35197,6359
9,8279,52461,58974
10,10548,17854,18568
11,11263,36499,6843
12,12222,18981,17416
13,12442,2097,65371
14,13526,6951,38018
15,13987,5307,17365
16,14051,1289,2706
17,15231,1101,27747
18,15470,9697,39893
19,15486,60058,16494
20,16325,52275,8240
21,17067,35652,10642
22,18014,61852,46139
23,18813,39172,62641
24,20205,30794,61797
25,21929,47020,30539
26,22155,51021,57100
27,22290,50712,1666
28,22425,58895,39144
29,22489,43671,3055
30,24563,4211,32596
31,25923,32192,24759
32,25928,6898,15583
33,26219,39258,9183
34,26950,21303,13568
35,28603,33708,10252
36,29615,18810,18138
37,30203,60936,20882
38,30272,5265,63429
39,32032,52752,61823
40,38349,27851,53655
41,38669,33984,63836
42,38687,63367,11431
43,39880,53402,35754
44,40129,40503,25604
45,40888,50962,56875
46,42296,17487,21910
47,42549,14424,17738
48,42857,39252,5456
49,43796,65094,56351
50,44283,51893,62476
51,44581,3997,20329
52,44603,,
53,44976,,
54,45990,,
55,46543,,
56,46769,,
57,47960,,
58,48506,,
59,51346,,
60,52259,,
61,52375,,
62,52420,,
63,53377,,
64,54928,,
65,55287,,
66,56861,,
67,57598,,
68,57696,,
69,58947,,
70,60685,,
71,60988,,
72,61961,,
73,62828,,
74,63015,,
75,63165,,
76,63289,,
77,64824,,
78,4,,
79,431,,
80,706,,
81,970,,
82,1020,,
83,1080,,
84,1252,,
85,1295,,
86,1774,,
87,1925,,
88,3098,,
89,3264,,
90,3881,,
91,4963,,
92,5015,,
93,5114,,
94,5251,,
95,5264,,
96,5851,,
97,5992,,
98,6140,,
99,6175,,
100,6558,,
101,8213,,
102,8280,,
103,8713,,
104,8805,,
105,9154,,
106,9341,,
107,9509,,
108,10143,,
109,10896,,
110,11417,,
111,11559,,
112,12159,,
113,13364,,
114,14039,,
115,14127,,
116,14542,,
117,15139,,
118,15209,,
119,15221,,
120,15293,,
121,15871,,
122,16042,,
123,16209,,
124,16986,,
125,17174,,
126,17637,,
127,18196,,
128,18547,,
129,18896,,
130,18914,,
131,19157,,
132,19255,,
133,19512,,
134,20312,,
135,20316,,
136,20463,,
137,20670,,
138,20858,,
139,21432,,
140,22654,,
141,24507,,
142,24617,,
143,24991,,
144,25561,,
145,25792,,
146,26124,,
147,26190,,
148,26603,,
149,26644,,
150,27245,,
151,27249,,
152,27739,,
153,27950,,
154,28028,,
155,28121,,
156,28393,,
157,28519,,
158,28821,,
159,28922,,
160,29147,,
161,29200,,
162,29240,,
163,29331,,
164,29888,,
165,29904,,
